"age","employment_mean","sleep_mean","work_mean","tv_mean","edu_mean","household_mean","relax_mean","carehh_mean","eat_mean","travel_mean","personalcare_mean","sport_mean","buy_mean","religion_mean","telephone_mean","carenhh_mean","volunteer_mean"
15,1.0,613.8430271803118,0.0,128.6906771361972,94.81675823972428,88.89294776600033,204.25552406035985,6.870098089518089,69.90803986612576,46.53780606917121,37.2380383779133,203.3293004554087,18.043524872881306,16.15310945672568,28.171626228100607,3.1687372087615557,2.6333075260044123
16,1.0,584.4903166270768,0.49083987279959035,139.5933225785696,103.64312620796979,47.90773109414676,285.73404488911655,1.8056810339993434,73.08402918986613,119.08008362700505,39.571989718013064,57.39035062160277,24.913134241851658,18.75616925413281,10.622600554768725,10.598352008572256,3.4876266313058393
17,1.0,580.9715418229796,0.059911032795689975,112.70625647372029,65.92062981135183,80.99111430344371,271.2000712492828,3.2607262169936626,62.25341618014865,126.36103500559284,67.71095578263228,76.12023336072771,20.351088061106534,8.886181522448513,11.402612295479233,9.531037614424578,13.380450592412247
18,1.0,606.507846918658,0.9537831943145565,183.1528066575784,43.98140993320601,65.72962577795181,338.41888394312485,3.886251389749205,59.10936535640847,96.85815067130324,57.19535805174829,45.123658157587535,45.13382485443897,9.720124309423396,12.256441363489772,7.976956694494399,6.399049599823814
19,1.0,599.8013254381572,0.23854463868180528,231.76641698151852,7.784051172742977,85.83352696707142,408.46553372956265,12.78678518650665,65.75784610549027,80.93104866433107,42.93125610156789,39.10262173967048,49.12029147399129,10.649889877610287,7.22016978744965,10.793776871479295,2.542088737830617
20,1.0,599.6936544936528,0.03450271289549296,206.91524552847852,34.367852371616436,89.7964671855264,387.9944449948756,12.922464507219573,50.617232339724396,95.87229122769762,46.754830643956495,36.241725652427505,27.939508913930894,10.164317358498527,4.615751758541897,12.011462257316888,2.5327566153465635
21,1.0,606.2462780875145,0.8748488662406959,195.0733007945813,19.184140085030936,88.48399393800973,361.29875926090244,19.246756177338874,68.07625388857713,93.14747078965421,39.80306817315204,46.19165938489913,35.53736440729475,16.248862464367193,8.348962270536921,10.600093704474663,4.800327081349025
22,1.0,611.2527949771156,0.8527549307405841,201.54211770161766,14.56004468979474,85.18294295265625,350.5486790267023,17.950277024326354,75.14813798289192,85.76519213593944,42.75995172525907,45.93847802533546,42.204642674261315,8.234683124782046,3.6463570565568277,20.71352532670463,1.208405142148297
23,1.0,611.1161094611501,1.1586265728389624,186.26295913940365,17.088783032103834,90.17055881384246,339.1046345516776,30.656705440198817,67.00540097604804,97.11733763247324,40.44855916058406,44.52631406892111,39.30756722667762,6.350562934019917,8.305546171445581,7.560953029905604,7.9490431973852615
24,1.0,612.8327241330475,1.1216377774151662,231.6444041552359,14.054720022409859,97.49542604970169,369.65979927002354,24.261272674724157,68.48162248904642,80.70585398253495,36.51274207336578,44.406799300450096,39.36929618262252,9.702323765836987,5.583187035829528,10.082374478935801,5.939276699326717
25,1.0,603.4877471641324,1.3538611885548855,187.76151713242072,6.315673267357741,118.82519271960682,340.0218440842557,39.56961728807341,74.5098541255218,99.5049414762249,39.6992036946912,32.209545508604876,32.97837615089462,11.133326778985994,5.127384498036848,8.103377715261253,2.002772228063154
26,1.0,587.2208155431094,1.9148285554636189,186.16211467748965,8.654434103468207,98.89633491644518,367.0798873013843,47.84633901578372,66.7840860336304,91.70632917889934,38.15437160165747,33.23175152988133,32.72313882357385,11.73300073766931,4.395256544273585,14.297322936665134,12.516316802578814
27,1.0,582.8306962367866,1.104435349748614,207.03827334330117,5.060699798947982,120.59065152831458,345.96555059671624,50.133050377067036,70.70013984042627,90.9506735408815,38.156535545378816,30.16573513849003,45.15372822541313,9.364700239593969,5.9991505088719626,18.226449999160664,4.511674960535677
28,1.0,583.0157891751934,1.386231483974739,204.38198994150088,11.315267113125666,123.01775423844269,329.4735932058238,49.79554514534708,70.92463138612368,86.59447023339169,39.58542034096025,37.714927751344604,40.79656023129142,13.189455315915145,7.704243156606245,11.022412309433196,7.282497716005238
29,1.0,571.9033968502354,2.3438396792198204,188.18374263827687,5.699634003909688,126.54231159524937,322.9096484991797,62.33486328277512,82.82657698505352,94.16967013128803,37.22442771230034,25.95644482720054,48.751648666587016,12.201867710650061,4.595529827891859,11.421513042677159,8.19129245826237
30,1.0,579.1609522336053,1.0968823042889684,172.72599977104832,16.440358157762226,128.38786679154066,310.07215822582043,57.72248823229283,74.64233383336962,94.38353608893459,38.96457809371742,30.23605564812313,43.03808179532674,11.675312820258936,3.8021638673602394,10.810680376539825,7.921578015442603
31,0.9999999999999999,567.3357721719881,1.2620806817076116,189.55341878693662,7.825355770504936,142.81405723168203,328.7257017976915,65.34336421644625,72.091431577513,78.9650415736585,38.120102195080406,31.32934650517985,40.052252440811614,11.077877376704784,5.5987455510781015,13.398961133914035,6.402328874894533
32,1.0000000000000002,569.6132079735318,1.3849291160908224,203.28062788169063,11.983843884698118,131.50375378506402,333.9984829211745,65.22277937484475,75.467291986305,82.92509316446196,37.58770744106218,30.513859772513097,40.44849528324018,12.103788818397835,6.040738255140395,9.024133265040655,8.84332789409369
33,0.9999999999999998,569.8946248924483,1.711180569643563,202.51935513109518,7.676340598591969,130.464228838909,335.1287114142469,58.806107742354115,74.81464753082336,87.38962247157502,38.368798587528,32.19509726565186,39.99371070676596,11.917526126362164,4.898101741486903,9.241674207018683,4.793048343885158
34,1.0000000000000002,557.6456479331523,1.5909389273762127,189.0752812850792,8.942532946034165,143.59370606915172,321.7558523821364,67.62770013865375,71.81754849572658,87.08728012778847,46.547904627789435,34.49170055887972,36.9362671339775,12.858244572371518,4.166414423716387,10.26604105761934,8.232725068159537
35,1.0,567.9703330676898,1.7382201341976709,178.4281044691267,3.467809847565042,149.34638596087981,310.15338887807087,74.40409235608672,77.83860550242704,90.50857141043535,37.43867718629901,27.79993588202919,42.1325669724259,12.730284866445611,4.800646666013031,10.804421563813923,8.966936456538608
36,1.0000000000000002,563.672018602683,1.8312530959959246,190.96648894932147,3.8174161997617126,142.48119206750607,310.719040462079,66.199646113255,74.38576485326705,91.29648858032543,45.21767649289198,32.32612287989077,45.77348795889086,13.890333138143598,4.817433601120248,10.956504160712742,7.211404660057998
37,1.0000000000000002,568.7215037169823,2.2758662965966296,190.5305798551155,5.42811715060186,156.29379477388923,318.1122955994705,64.18686057491043,70.75683834996079,81.67869335580212,38.70742088401257,25.82793131551526,41.14770681370724,13.78252270806381,4.893796268127623,11.229783451554939,9.885542888428379
38,1.0000000000000002,564.594384870804,2.312527212492851,191.2923189750437,2.8923223905797784,162.61023695095855,315.7205859419964,56.549897398495396,72.09657835356049,88.5280403403429,36.182620037852416,33.67748947821408,39.229754808302616,15.392352908982634,3.6747891547911853,8.684828623049246,9.37290252809267
39,1.0,565.3895627528062,1.3223785816731641,181.2149658485846,7.1141705518656275,155.8187910728403,296.335859772567,60.428840732020085,72.33848216932495,90.09503609805022,44.964640585437074,33.18728225604979,50.63716306661587,11.76807080431662,3.953977541234946,8.91981695790161,9.709199057652556
40,1.0,556.4128888749691,2.09093252475862,196.38083150717364,4.512939682904974,155.29086177160752,317.0198405631776,51.13992389729253,78.68360871073448,87.24261580464179,41.794375836105125,30.21118924939217,44.78921464660325,14.166642265632694,3.7044815018147146,15.39550458000803,10.539419173543433
41,0.9999999999999999,567.4958075358259,1.738223025986146,203.93288233400128,3.216724112494472,166.07249358298452,320.22589825915156,48.34551668361412,73.81822327543351,85.97324284192422,38.41518179952266,32.03222311830692,40.03734749453947,13.250158443855852,3.2572813863034287,10.389676528495361,10.326153184033943
42,1.0,567.8368770892986,1.9464911995097742,190.6316793808617,6.480474858944235,166.53114283271557,303.9135873016168,43.69999017096847,69.18814169928126,90.26478319064921,40.06727203372897,27.69631939669136,48.99705704439233,15.85038460133574,4.941895289627352,11.980825841730205,15.107276019575586
43,1.0000000000000002,570.6978272514139,1.6303950462222263,208.13625796399742,7.019935710386055,156.64340088470425,315.11906854360234,41.973758933744485,73.76332922555584,89.17237872324795,41.55977067772106,32.016889683435046,41.68466332256095,14.906237039756617,3.5304114989814166,12.064098048839357,9.439435948663693
44,1.0,553.5168452690319,2.031522691828668,195.7070147074982,6.960451988105833,175.28694883692748,317.70873072833234,35.09374897308951,68.92314566710296,93.49246763116923,38.80394298916508,32.41653800893509,41.81732971992838,17.10993096042039,5.860588482932834,11.06780389730217,14.217248813612395
45,1.0000000000000002,563.6293225059966,2.1207819101312464,202.4789743313183,5.934871167631386,164.20867362492456,330.2971391912627,35.49690802727639,69.87274316685925,84.56411490294066,41.672558619069655,22.693034901333483,41.93076140216327,14.607423898975206,4.871085645636662,10.991966932082414,16.479515268517325
46,1.0,546.3389254418089,1.8204688872739747,224.11206066474202,3.383817890830471,173.65089554168264,344.8457698570711,21.75558507615697,70.23893698659369,83.77621512885946,47.63811195599307,28.05312440632938,40.823343507740944,14.671743067488162,5.594399362168463,13.651946532437918,14.344837197320732
47,1.0000000000000002,565.6471584348129,2.0191638225388937,203.83266385927638,2.715546779657454,175.82595175955316,322.39611833687565,18.30567624857341,75.67412582613608,80.27594521778903,44.9704950367888,35.705047821940276,43.29330170379781,16.008896053307428,3.270662770785793,13.023847565813039,17.279882298978986
48,1.0000000000000002,544.2984885671567,2.154616432473807,211.01514836890178,3.7680116280359477,191.3519949631333,335.29876797720016,18.038901409828973,74.51060570541277,90.45413137805656,40.2992018609978,31.356795960967254,43.98497795955058,13.818050182346694,5.942978184337421,12.546002212495306,12.087122096176401
49,1.0,555.0894275054151,2.382789840127703,193.88037231528415,4.643181236053698,192.73975520243204,318.15024771387823,18.332949984254874,80.54407269917279,85.24012523500616,45.24968621809046,31.847221577899646,40.959768206504165,12.859322886538543,4.940380891745329,11.773618668706172,8.91342731821683
50,0.9999999999999999,554.934788741781,2.648111355624085,206.65232157473912,4.859744329391765,187.6689987953915,338.85712487999297,12.489600431669754,77.41606687625729,83.27910498559619,41.810999042341706,25.698771041796828,40.82245291576196,13.88623386653051,6.998863621135932,14.690767854286042,8.450526642031303
51,1.0,542.2133130233893,1.8889207183514427,222.34947594701546,2.3979140532332544,171.07886994145485,351.2462801054678,14.376350979733052,75.79402246863927,92.3486441367793,39.21434089058471,23.243682166312965,44.13055726866842,17.26153375073694,4.067263860469781,23.03738036548373,10.954006929307706
52,1.0000000000000002,537.3602594850413,2.3006431892968116,216.91011000993242,4.653528090870102,188.38809255768817,347.1330352219356,11.916290553965963,71.19519729889407,90.80089053904534,40.85878970022631,24.865766244753964,40.004065575601594,14.947216278913487,3.8833398002702277,17.21163375338819,15.652605309789669
53,1.0000000000000002,551.4483670916113,1.433928457976497,192.25357150639172,5.884278856557544,176.50417519910627,325.7543519643507,13.19184512982763,77.2207758406801,91.07141492499956,42.911110744998396,20.16464556321471,43.13345805244018,15.365090804308904,5.263427821449728,21.558471298436025,16.6146620306221
54,0.9999999999999998,548.6956999952107,1.7819653323957452,214.58018853546537,3.2269428454060405,186.23344106396846,332.02218549680015,10.336357095401137,74.96605836521242,90.67707252215345,41.005969514800874,29.294285387706125,42.099006923704906,16.810387159597564,5.497415503645415,16.915247013349816,12.87073663047947
55,1.0,544.9134880743222,1.979839608176843,220.64630392328584,5.362926428936741,177.33263857803567,353.7874838110871,12.947875286136249,73.88185287866492,90.00781758382206,44.3499341930899,22.620678704203538,37.08478567236726,17.24537127774417,5.794464953764843,19.51714659983993,8.012091282290873
56,0.9999999999999999,544.9895476810913,2.2355183127314935,223.28790459606168,2.8633382180207043,189.92497347659037,354.6873711886872,6.222767640417569,74.21448796858833,82.05627218587439,43.28191877217975,24.428531724265763,40.993370247226665,18.381536713912606,5.180641321073056,13.658586627317357,11.251347034916488
57,1.0000000000000002,552.7561373352136,1.665916091133477,230.4449906761859,1.4731939576452746,160.65909302469336,359.51346665396187,4.510733576697704,75.55674803372203,85.13847059540052,44.081808148610364,24.526834956921512,47.01552150180882,16.214928740956765,5.532542883921915,20.278716423669447,7.738487209240318
